time,weight,date,tag,comment,unit,max,avg,duration
2943186,16.60710120201111,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
2953820,16.499683141708374,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
2964455,16.36742377281189,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
2975089,16.23552107810974,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
2985724,16.17215895652771,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
2996358,16.16077971458435,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3006993,16.13368010520935,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3017627,16.076915502548218,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3028261,16.023383855819702,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3038895,15.982383489608765,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3049530,15.919685125350952,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3060165,15.851497411727905,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3070800,15.853709936141968,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3081434,15.953956365585327,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3092070,16.105430364608765,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3113339,16.296401739120483,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3123975,16.270854711532593,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3134609,16.252700567245483,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3145245,16.274484395980835,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3155880,16.365697622299194,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3166516,16.49932837486267,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3177149,16.639867544174194,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3187785,16.774118185043335,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3198419,16.880517721176147,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3209054,16.966373205184937,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3219690,17.13604712486267,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3230325,17.40561270713806,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3240958,17.7453134059906,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3251593,18.12442183494568,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3262226,18.55276656150818,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3283493,19.47445845603943,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3294128,19.968114614486694,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3304763,20.449771642684937,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3315397,20.925628423690796,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
3326033,21.471442937850952,"2023-01-10 08:19:00","Fabi L 120","66.7","SI",90.49290442466736,31.194987904149933,10
