time,weight,date,tag,comment,unit,max,avg,duration
2603640,11.93536925315857,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2614278,11.984517812728882,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2624914,12.024855375289917,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2635549,12.085073232650757,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2646187,12.141040563583374,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2656823,12.193509817123413,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2667459,12.244518041610718,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2678095,12.276885747909546,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2688733,12.341797590255737,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2699436,12.38939642906189,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2710009,12.43216872215271,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2720646,12.504209280014038,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2731283,12.583688497543335,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2741921,12.686457395553589,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2752559,12.783204793930054,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2773836,12.978736639022827,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2784474,13.046747922897339,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2795113,13.111748456954956,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2805752,13.183522939682007,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2816390,13.245335340499878,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2827030,13.29603362083435,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2837667,13.358288526535034,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2848305,13.399821043014526,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2858944,13.436837911605835,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2869582,13.476732015609741,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2880221,13.536418676376343,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2890859,13.652338743209839,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2901497,13.84140658378601,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2912136,14.11105990409851,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2922774,14.411662817001343,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2944049,14.917672872543335,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2954687,15.095935583114624,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2965325,15.193435430526733,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2975962,15.251617193222046,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2986600,15.326314687728882,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
2997239,15.398090124130249,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
3007878,15.492622137069702,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
3018516,15.62523627281189,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
3029152,15.821033239364624,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
3039790,16.02528738975525,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
3050428,16.270898580551147,"2022-11-17 07:09:14","Tabea L 90","","SI",41.430171728134155,18.98584567189219,10
