time,weight,date,tag,comment,unit,max,avg,duration
2615760,2.2353329062461853,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2626402,2.241841733455658,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2637046,2.2521585822105408,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2647690,2.2538854479789734,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2658334,2.255612313747406,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2668979,2.266239106655121,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2679622,2.275803029537201,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2690264,2.291211783885956,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2700906,2.305602252483368,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2711550,2.333763062953949,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2722194,2.3530682921409607,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2732838,2.3614367842674255,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2743481,2.3841513991355896,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2754124,2.3992061018943787,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2764766,2.412843644618988,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2786052,2.481740176677704,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2796695,2.516587197780609,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2807339,2.537043511867523,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2817982,2.548910081386566,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2828627,2.5478917956352234,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2839269,2.5571014285087585,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2849914,2.56374329328537,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2860558,2.5878304839134216,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2871201,2.630647361278534,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2881844,2.6573469042778015,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2892488,2.683471143245697,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2903134,2.711897552013397,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2913777,2.734700858592987,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2924420,2.7870373129844666,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2935065,2.8597862124443054,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2956355,3.0067450404167175,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2966999,3.0971164107322693,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2977643,3.2042693495750427,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2988287,3.330948770046234,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
2998932,3.46586412191391,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3009577,3.581518590450287,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3020221,3.6747679114341736,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3030866,3.743487298488617,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3041509,3.83797687292099,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3052153,3.975106179714203,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3062798,4.151952683925629,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3073441,4.32282155752182,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3084086,4.471949994564056,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3094731,4.608591973781586,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3105376,4.734651505947113,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3126668,5.062707841396332,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3137312,5.255582749843597,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3147957,5.430525243282318,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3158601,5.621275365352631,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3169244,5.835270822048187,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3179887,6.059583604335785,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3190532,6.286331593990326,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3201177,6.505994737148285,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3211821,6.754527509212494,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3222465,7.009347856044769,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3233110,7.254294335842133,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3243755,7.506723344326019,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3254398,7.77960866689682,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
3265041,8.051299035549164,"2022-11-17 07:54:07","Valentin R Finger ","","SI",49.12002748250961,16.105769791868028,10
